report_id,fire_id,area,date,longitude,latitude,from_date,crews_sent,total_crews_sent,max_crews_sent
2779545,2779449,6881.0,2015-08-29 02:00:00,-123.752,41.4685,2015-08-28 20:00:00,273.0,17437.0,466.0
2779574,2779449,6881.0,2015-08-29 14:00:00,-123.752,41.4685,2015-08-29 08:00:00,153.0,17437.0,466.0
2779709,2779449,6881.0,2015-08-30 02:00:00,-123.752,41.4685,2015-08-29 20:00:00,153.0,17437.0,466.0
2779614,2779449,6881.0,2015-08-31 02:00:00,-123.752,41.4685,2015-08-30 08:00:00,144.0,17437.0,466.0
2779685,2779449,6881.0,2015-08-31 02:00:00,-123.752,41.4685,2015-08-30 20:00:00,144.0,17437.0,466.0
2779780,2779449,6881.0,2015-08-31 14:00:00,-123.752,41.4685,2015-08-31 08:00:00,126.0,17437.0,466.0
2779733,2779449,6881.0,2015-09-01 02:00:00,-123.752,41.4685,2015-08-31 20:00:00,126.0,17437.0,466.0
2779804,2779449,6881.0,2015-09-02 02:05:00,-123.752,41.4685,2015-09-01 20:05:00,126.0,17437.0,466.0
2779756,2779449,6881.0,2015-09-02 03:00:00,-123.752,41.4685,2015-09-01 20:00:00,126.0,17437.0,466.0
2779864,2779449,6881.0,2015-09-02 14:00:00,-123.752,41.4685,2015-09-02 08:00:00,88.0,17437.0,466.0
2779887,2779449,6881.0,2015-09-03 02:00:00,-123.752,41.4685,2015-09-02 20:00:00,88.0,17437.0,466.0
2780083,2779449,6881.0,2015-09-03 14:00:00,-123.752,41.4685,2015-09-03 08:00:00,88.0,17437.0,466.0
2779827,2779449,6881.0,2015-09-03 14:05:00,-123.752,41.4685,2015-09-03 08:05:00,59.0,17437.0,466.0
2779846,2779449,6881.0,2015-09-04 02:00:00,-123.752,41.4685,2015-09-03 20:00:00,57.0,17437.0,466.0
2779968,2779449,6881.0,2015-09-04 14:00:00,-123.752,41.4685,2015-09-04 08:00:00,54.0,17437.0,466.0
2779924,2779449,6881.0,2015-09-05 02:00:00,-123.752,41.4685,2015-09-04 20:00:00,54.0,17437.0,466.0
2779909,2779449,6881.0,2015-09-05 14:00:00,-123.752,41.4685,2015-09-05 08:00:00,54.0,17437.0,466.0
2779939,2779449,6881.0,2015-09-06 02:00:00,-123.752,41.4685,2015-09-05 20:00:00,54.0,17437.0,466.0
2779953,2779449,6881.0,2015-09-06 14:00:00,-123.752,41.4685,2015-09-06 08:00:00,53.0,17437.0,466.0
2779998,2779449,6881.0,2015-09-07 02:00:00,-123.752,41.4685,2015-09-06 20:00:00,53.0,17437.0,466.0
2780012,2779449,6881.0,2015-09-07 14:00:00,-123.752,41.4685,2015-09-07 08:00:00,47.0,17437.0,466.0
2779984,2779449,6881.0,2015-09-08 14:00:00,-123.752,41.4685,2015-09-08 08:00:00,47.0,17437.0,466.0
2780026,2779449,6896.0,2015-09-09 14:00:00,-123.752,41.4685,2015-09-09 08:00:00,47.0,17437.0,466.0
2780040,2779449,6913.0,2015-09-10 14:00:00,-123.752,41.4685,2015-09-10 08:00:00,55.0,17437.0,466.0
2779655,2779449,7006.0,2015-09-11 14:00:00,-123.752,41.4685,2015-09-11 08:00:00,58.0,17437.0,466.0
2779639,2779449,7006.0,2015-09-12 14:00:00,-123.752,41.4685,2015-09-12 08:00:00,58.0,17437.0,466.0
2779599,2779449,7386.0,2015-09-13 14:00:00,-123.752,41.4685,2015-09-13 08:00:00,58.0,17437.0,466.0
2779670,2779449,7509.0,2015-09-14 14:00:00,-123.752,41.4685,2015-09-14 08:00:00,58.0,17437.0,466.0
2780068,2779449,7509.0,2015-09-15 14:00:00,-123.752,41.4685,2015-09-15 08:00:00,61.0,17437.0,466.0
2780054,2779449,7509.0,2015-09-16 14:00:00,-123.752,41.4685,2015-09-16 08:00:00,53.0,17437.0,466.0
2782421,2781653,838.0,2015-08-04 02:00:00,-123.9694444,41.8461111,2015-08-03 20:00:00,41.0,58940.0,796.0
2782619,2781653,910.0,2015-08-04 14:00:00,-123.9694444,41.8461111,2015-08-04 08:00:00,106.0,58940.0,796.0
2782400,2781653,910.0,2015-08-05 02:00:00,-123.9694444,41.8461111,2015-08-04 20:00:00,106.0,58940.0,796.0
2782290,2781653,1000.0,2015-08-05 14:00:00,-123.9694444,41.8461111,2015-08-05 08:00:00,175.0,58940.0,796.0
2782324,2781653,1000.0,2015-08-06 02:00:00,-123.9694444,41.8461111,2015-08-05 20:00:00,175.0,58940.0,796.0
2782731,2781653,1000.0,2015-08-06 14:00:00,-123.9694444,41.8461111,2015-08-06 08:00:00,310.0,58940.0,796.0
2782691,2781653,1000.0,2015-08-07 02:00:00,-123.9694444,41.8461111,2015-08-06 20:00:00,313.0,58940.0,796.0
2782990,2781653,1143.0,2015-08-07 14:00:00,-123.9694444,41.8461111,2015-08-07 08:00:00,355.0,58940.0,796.0
2782859,2781653,1702.0,2015-08-08 02:00:00,-123.9694444,41.8461111,2015-08-07 20:00:00,356.0,58940.0,796.0
2782485,2781653,1702.0,2015-08-08 14:00:00,-123.9694444,41.8461111,2015-08-08 08:00:00,406.0,58940.0,796.0
2782815,2781653,2162.0,2015-08-09 02:00:00,-123.9694444,41.8461111,2015-08-08 20:00:00,406.0,58940.0,796.0
2782771,2781653,2162.0,2015-08-09 14:00:00,-123.9694444,41.8461111,2015-08-09 08:00:00,454.0,58940.0,796.0
2782357,2781653,2162.0,2015-08-10 02:00:00,-123.9694444,41.8461111,2015-08-09 20:00:00,454.0,58940.0,796.0
2782948,2781653,2335.0,2015-08-10 14:00:00,-123.9694444,41.8461111,2015-08-10 08:00:00,474.0,58940.0,796.0
2783029,2781653,2288.0,2015-08-11 02:00:00,-123.9694444,41.8461111,2015-08-10 20:00:00,474.0,58940.0,796.0
2782441,2781653,2596.0,2015-08-11 14:00:00,-123.9694444,41.8461111,2015-08-11 08:00:00,506.0,58940.0,796.0
2782530,2781653,2596.0,2015-08-11 14:05:00,-123.9694444,41.8461111,2015-08-11 08:05:00,506.0,58940.0,796.0
2782575,2781653,2626.0,2015-08-12 02:00:00,-123.9694444,41.8461111,2015-08-11 20:00:00,506.0,58940.0,796.0
2783121,2781653,2693.0,2015-08-12 14:00:00,-123.9694444,41.8461111,2015-08-12 08:00:00,547.0,58940.0,796.0
2782243,2781653,2693.0,2015-08-13 02:00:00,-123.9694444,41.8461111,2015-08-12 20:00:00,593.0,58940.0,796.0
2783319,2781653,3069.0,2015-08-13 14:00:00,-123.9694444,41.8461111,2015-08-13 08:00:00,613.0,58940.0,796.0
2783168,2781653,3069.0,2015-08-14 02:00:00,-123.9694444,41.8461111,2015-08-13 20:00:00,634.0,58940.0,796.0
2783218,2781653,3192.0,2015-08-14 14:00:00,-123.9694444,41.8461111,2015-08-14 08:00:00,653.0,58940.0,796.0
2783070,2781653,3192.0,2015-08-15 02:00:00,-123.9694444,41.8461111,2015-08-14 20:00:00,653.0,58940.0,796.0
2782641,2781653,3761.0,2015-08-15 14:00:00,-123.9694444,41.8461111,2015-08-15 08:00:00,654.0,58940.0,796.0
2783270,2781653,3761.0,2015-08-16 02:00:00,-123.9694444,41.8461111,2015-08-15 20:00:00,654.0,58940.0,796.0
2782900,2781653,4049.0,2015-08-16 14:00:00,-123.9694444,41.8461111,2015-08-16 08:00:00,631.0,58940.0,796.0
2781749,2781653,4049.0,2015-08-17 02:00:00,-123.9694444,41.8461111,2015-08-16 20:00:00,631.0,58940.0,796.0
2781701,2781653,4926.0,2015-08-17 14:00:00,-123.9694444,41.8461111,2015-08-17 08:00:00,721.0,58940.0,796.0
2781654,2781653,6426.0,2015-08-18 02:00:00,-123.9694444,41.8461111,2015-08-17 20:00:00,721.0,58940.0,796.0
2781854,2781653,6426.0,2015-08-18 14:00:00,-123.9694444,41.8461111,2015-08-18 08:00:00,715.0,58940.0,796.0
2782003,2781653,7853.0,2015-08-19 02:00:00,-123.9694444,41.8461111,2015-08-18 20:00:00,715.0,58940.0,796.0
2781804,2781653,7921.0,2015-08-19 14:00:00,-123.9694444,41.8461111,2015-08-19 08:00:00,778.0,58940.0,796.0
2781904,2781653,10316.0,2015-08-20 02:00:00,-123.9694444,41.8461111,2015-08-19 20:00:00,778.0,58940.0,796.0
2781954,2781653,11484.0,2015-08-20 14:00:00,-123.9694444,41.8461111,2015-08-20 08:00:00,658.0,58940.0,796.0
2782100,2781653,12180.0,2015-08-21 02:00:00,-123.9694444,41.8461111,2015-08-20 20:00:00,658.0,58940.0,796.0
2782052,2781653,12841.0,2015-08-21 14:00:00,-123.9694444,41.8461111,2015-08-21 08:00:00,601.0,58940.0,796.0
2782148,2781653,15014.0,2015-08-22 02:00:00,-123.9694444,41.8461111,2015-08-21 20:00:00,601.0,58940.0,796.0
2782195,2781653,15216.0,2015-08-22 14:00:00,-123.9694444,41.8461111,2015-08-22 08:00:00,631.0,58940.0,796.0
2783370,2781653,16002.0,2015-08-23 02:00:00,-123.9694444,41.8461111,2015-08-22 20:00:00,631.0,58940.0,796.0
2783417,2781653,16187.0,2015-08-23 14:00:00,-123.9694444,41.8461111,2015-08-23 08:00:00,626.0,58940.0,796.0
2783465,2781653,16187.0,2015-08-24 02:00:00,-123.9694444,41.8461111,2015-08-23 20:00:00,637.0,58940.0,796.0
2783511,2781653,16617.0,2015-08-24 14:00:00,-123.9694444,41.8461111,2015-08-24 08:00:00,636.0,58940.0,796.0
2783605,2781653,17723.0,2015-08-25 02:00:00,-123.9694444,41.8461111,2015-08-24 20:00:00,669.0,58940.0,796.0
2783558,2781653,18596.0,2015-08-25 14:00:00,-123.9694444,41.8461111,2015-08-25 08:00:00,663.0,58940.0,796.0
2783651,2781653,18596.0,2015-08-26 02:00:00,-123.9694444,41.8461111,2015-08-25 20:00:00,663.0,58940.0,796.0
2783697,2781653,19436.0,2015-08-26 14:00:00,-123.9694444,41.8461111,2015-08-26 08:00:00,691.0,58940.0,796.0
2783746,2781653,21447.0,2015-08-27 02:00:00,-123.9694444,41.8461111,2015-08-26 20:00:00,729.0,58940.0,796.0
2783796,2781653,22914.0,2015-08-27 14:00:00,-123.9694444,41.8461111,2015-08-27 08:00:00,711.0,58940.0,796.0
2783846,2781653,23485.0,2015-08-28 02:00:00,-123.9694444,41.8461111,2015-08-27 20:00:00,711.0,58940.0,796.0
2783945,2781653,23542.0,2015-08-28 14:00:00,-123.9694444,41.8461111,2015-08-28 08:00:00,755.0,58940.0,796.0
2783995,2781653,23868.0,2015-08-29 02:00:00,-123.9694444,41.8461111,2015-08-28 20:00:00,755.0,58940.0,796.0
2783895,2781653,23868.0,2015-08-29 14:00:00,-123.9694444,41.8461111,2015-08-29 08:00:00,754.0,58940.0,796.0
2784044,2781653,26975.0,2015-08-30 02:00:00,-123.9694444,41.8461111,2015-08-29 20:00:00,754.0,58940.0,796.0
2784144,2781653,26975.0,2015-08-30 14:00:00,-123.9694444,41.8461111,2015-08-30 08:00:00,796.0,58940.0,796.0
2784093,2781653,28614.0,2015-08-31 02:00:00,-123.9694444,41.8461111,2015-08-30 20:00:00,796.0,58940.0,796.0
2784243,2781653,28614.0,2015-08-31 14:00:00,-123.9694444,41.8461111,2015-08-31 08:00:00,756.0,58940.0,796.0
2784196,2781653,28614.0,2015-09-01 02:00:00,-123.9694444,41.8461111,2015-08-31 20:00:00,756.0,58940.0,796.0
2784292,2781653,28614.0,2015-09-01 14:00:00,-123.9694444,41.8461111,2015-09-01 08:00:00,695.0,58940.0,796.0
2784770,2781653,28614.0,2015-09-02 02:00:00,-123.9694444,41.8461111,2015-09-01 20:00:00,695.0,58940.0,796.0
2784861,2781653,28614.0,2015-09-02 14:00:00,-123.9694444,41.8461111,2015-09-02 08:00:00,714.0,58940.0,796.0
2784999,2781653,28614.0,2015-09-03 02:00:00,-123.9694444,41.8461111,2015-09-02 20:00:00,714.0,58940.0,796.0
2784906,2781653,28614.0,2015-09-03 14:00:00,-123.9694444,41.8461111,2015-09-03 08:00:00,727.0,58940.0,796.0
2784815,2781653,28614.0,2015-09-04 02:00:00,-123.9694444,41.8461111,2015-09-03 20:00:00,727.0,58940.0,796.0
2784953,2781653,28614.0,2015-09-04 14:00:00,-123.9694444,41.8461111,2015-09-04 08:00:00,694.0,58940.0,796.0
2785088,2781653,28614.0,2015-09-05 02:00:00,-123.9694444,41.8461111,2015-09-04 20:00:00,737.0,58940.0,796.0
2785177,2781653,28614.0,2015-09-05 14:00:00,-123.9694444,41.8461111,2015-09-05 08:00:00,762.0,58940.0,796.0
2785043,2781653,28614.0,2015-09-06 02:00:00,-123.9694444,41.8461111,2015-09-05 20:00:00,762.0,58940.0,796.0
2785132,2781653,28614.0,2015-09-06 14:00:00,-123.9694444,41.8461111,2015-09-06 08:00:00,755.0,58940.0,796.0
2784508,2781653,28614.0,2015-09-07 02:00:00,-123.9694444,41.8461111,2015-09-06 20:00:00,755.0,58940.0,796.0
2784338,2781653,28614.0,2015-09-07 14:00:00,-123.9694444,41.8461111,2015-09-07 08:00:00,772.0,58940.0,796.0
2784466,2781653,28682.0,2015-09-08 02:00:00,-123.9694444,41.8461111,2015-09-07 20:00:00,772.0,58940.0,796.0
2784381,2781653,28828.0,2015-09-08 14:00:00,-123.9694444,41.8461111,2015-09-08 08:00:00,741.0,58940.0,796.0
2784424,2781653,28869.0,2015-09-09 02:00:00,-123.9694444,41.8461111,2015-09-08 20:00:00,741.0,58940.0,796.0
2784552,2781653,28869.0,2015-09-09 14:00:00,-123.9694444,41.8461111,2015-09-09 08:00:00,726.0,58940.0,796.0
2785264,2781653,29254.0,2015-09-10 02:00:00,-123.9694444,41.8461111,2015-09-09 20:00:00,726.0,58940.0,796.0
2784640,2781653,29254.0,2015-09-10 14:00:00,-123.9694444,41.8461111,2015-09-10 08:00:00,696.0,58940.0,796.0
2785223,2781653,29525.0,2015-09-11 02:00:00,-123.9694444,41.8461111,2015-09-10 20:00:00,696.0,58940.0,796.0
2784597,2781653,29525.0,2015-09-11 14:00:00,-123.9694444,41.8461111,2015-09-11 08:00:00,651.0,58940.0,796.0
2785393,2781653,29708.0,2015-09-12 02:00:00,-123.9694444,41.8461111,2015-09-11 20:00:00,651.0,58940.0,796.0
2784727,2781653,29708.0,2015-09-12 14:00:00,-123.9694444,41.8461111,2015-09-12 08:00:00,598.0,58940.0,796.0
2785351,2781653,30174.0,2015-09-13 02:00:00,-123.9694444,41.8461111,2015-09-12 20:00:00,598.0,58940.0,796.0
2784683,2781653,30174.0,2015-09-13 14:00:00,-123.9694444,41.8461111,2015-09-13 08:00:00,669.0,58940.0,796.0
2785308,2781653,30328.0,2015-09-14 02:00:00,-123.9694444,41.8461111,2015-09-13 20:00:00,669.0,58940.0,796.0
2785634,2781653,30350.0,2015-09-14 14:00:00,-123.9694444,41.8461111,2015-09-14 08:00:00,619.0,58940.0,796.0
2785474,2781653,30368.0,2015-09-15 02:00:00,-123.9694444,41.8461111,2015-09-14 20:00:00,619.0,58940.0,796.0
2785555,2781653,30368.0,2015-09-15 14:00:00,-123.9694444,41.8461111,2015-09-15 08:00:00,591.0,58940.0,796.0
2785516,2781653,30368.0,2015-09-16 02:00:00,-123.9694444,41.8461111,2015-09-15 20:00:00,611.0,58940.0,796.0
2785594,2781653,30341.0,2015-09-16 14:00:00,-123.9694444,41.8461111,2015-09-16 08:00:00,576.0,58940.0,796.0
2785435,2781653,30341.0,2015-09-17 02:00:00,-123.9694444,41.8461111,2015-09-16 20:00:00,553.0,58940.0,796.0
2785830,2781653,30341.0,2015-09-17 14:00:00,-123.9694444,41.8461111,2015-09-17 08:00:00,486.0,58940.0,796.0
2785726,2781653,30361.0,2015-09-18 02:00:00,-123.9694444,41.8461111,2015-09-17 20:00:00,426.0,58940.0,796.0
2785864,2781653,30361.0,2015-09-18 14:00:00,-123.9694444,41.8461111,2015-09-18 08:00:00,346.0,58940.0,796.0
2785805,2781653,30361.0,2015-09-19 02:00:00,-123.9694444,41.8461111,2015-09-18 20:00:00,318.0,58940.0,796.0
2785779,2781653,30361.0,2015-09-19 14:00:00,-123.9694444,41.8461111,2015-09-19 08:00:00,272.0,58940.0,796.0
2785677,2781653,30361.0,2015-09-20 02:00:00,-123.9694444,41.8461111,2015-09-19 20:00:00,245.0,58940.0,796.0
2785701,2781653,30361.0,2015-09-20 14:00:00,-123.9694444,41.8461111,2015-09-20 08:00:00,241.0,58940.0,796.0
2785756,2781653,30361.0,2015-09-21 02:00:00,-123.9694444,41.8461111,2015-09-20 20:00:00,221.0,58940.0,796.0
2786001,2781653,30361.0,2015-09-21 15:30:00,-123.9694444,41.8461111,2015-09-21 11:00:00,221.0,58940.0,796.0
2785974,2781653,30361.0,2015-09-22 08:00:00,-123.9694444,41.8461111,2015-09-21 20:00:00,176.0,58940.0,796.0
2785913,2781653,30361.0,2015-09-23 08:00:00,-123.9694444,41.8461111,2015-09-22 20:00:00,140.0,58940.0,796.0
2786025,2781653,30361.0,2015-09-24 08:00:00,-123.9694444,41.8461111,2015-09-23 20:00:00,133.0,58940.0,796.0
2785892,2781653,30361.0,2015-09-25 08:00:00,-123.9694444,41.8461111,2015-09-24 20:00:00,122.0,58940.0,796.0
2785938,2781653,30361.0,2015-09-26 08:00:00,-123.9694444,41.8461111,2015-09-25 20:00:00,79.0,58940.0,796.0
2785958,2781653,30361.0,2015-09-27 17:00:00,-123.9694444,41.8461111,2015-09-26 20:00:00,50.0,58940.0,796.0
2786119,2786081,400.0,2015-08-17 07:00:00,-109.6043,33.4643,2015-08-13 19:00:00,6.0,12.0,6.0
2786130,2786081,400.0,2015-08-23 17:00:00,-109.6043,33.4643,2015-08-20 19:00:00,6.0,12.0,6.0
2786142,2786141,55.0,2015-07-26 06:00:00,-116.0652,47.0655,2015-07-25 18:00:00,76.0,460.0,87.0
2786168,2786141,55.0,2015-07-26 07:00:00,-116.0652,47.0655,2015-07-25 19:00:00,87.0,460.0,87.0
2786197,2786141,45.0,2015-07-28 06:00:00,-116.0652,47.0655,2015-07-27 18:00:00,79.0,460.0,87.0
2786211,2786141,45.0,2015-07-29 06:00:00,-116.0652,47.0655,2015-07-28 18:00:00,87.0,460.0,87.0
2786182,2786141,45.0,2015-07-30 06:00:00,-116.0652,47.0655,2015-07-29 18:00:00,87.0,460.0,87.0
2786156,2786141,45.0,2015-07-31 06:00:00,-116.0652,47.0655,2015-07-30 18:00:00,44.0,460.0,87.0
2787392,2786253,13941.0,2015-08-04 11:00:00,-123.5861111,40.6416667,2015-08-04 08:00:00,233.0,41559.0,948.0
2787762,2786253,14141.0,2015-08-04 17:00:00,-123.5861111,40.6416667,2015-08-04 14:00:00,283.0,41559.0,948.0
2787921,2786253,14141.0,2015-08-04 17:07:30,-123.5861111,40.6416667,2015-08-04 14:15:00,283.0,41559.0,948.0
2787589,2786253,14141.0,2015-08-04 20:22:30,-123.5861111,40.6416667,2015-08-04 20:15:00,283.0,41559.0,948.0
2787619,2786253,12164.0,2015-08-05 02:22:30,-123.5861111,40.6416667,2015-08-04 20:45:00,292.0,41559.0,948.0
2787651,2786253,13164.0,2015-08-05 14:00:00,-123.5861111,40.6416667,2015-08-05 08:00:00,359.0,41559.0,948.0
2788005,2786253,13959.0,2015-08-06 02:00:00,-123.5861111,40.6416667,2015-08-05 20:00:00,359.0,41559.0,948.0
2787418,2786253,14709.0,2015-08-06 14:00:00,-123.5861111,40.6416667,2015-08-06 08:00:00,420.0,41559.0,948.0
2787950,2786253,15862.0,2015-08-07 02:00:00,-123.5861111,40.6416667,2015-08-06 20:00:00,429.0,41559.0,948.0
2787862,2786253,16362.0,2015-08-07 14:00:00,-123.5861111,40.6416667,2015-08-07 08:00:00,438.0,41559.0,948.0
2787466,2786253,16598.0,2015-08-08 02:00:00,-123.5861111,40.6416667,2015-08-07 20:00:00,453.0,41559.0,948.0
2787526,2786253,16798.0,2015-08-08 14:00:00,-123.5861111,40.6416667,2015-08-08 08:00:00,455.0,41559.0,948.0
2788264,2786253,18905.0,2015-08-09 02:00:00,-123.5861111,40.6416667,2015-08-08 20:00:00,512.0,41559.0,948.0
2788199,2786253,19874.0,2015-08-09 14:00:00,-123.5861111,40.6416667,2015-08-09 08:00:00,646.0,41559.0,948.0
2788471,2786253,19974.0,2015-08-10 02:00:00,-123.5861111,40.6416667,2015-08-09 20:00:00,666.0,41559.0,948.0
2788403,2786253,20274.0,2015-08-10 14:00:00,-123.5861111,40.6416667,2015-08-10 08:00:00,796.0,41559.0,948.0
2787692,2786253,25332.0,2015-08-11 02:00:00,-123.5861111,40.6416667,2015-08-10 20:00:00,812.0,41559.0,948.0
2788535,2786253,25832.0,2015-08-11 14:00:00,-123.5861111,40.6416667,2015-08-11 08:00:00,840.0,41559.0,948.0
2787791,2786253,25788.0,2015-08-12 02:00:00,-123.5861111,40.6416667,2015-08-11 20:00:00,840.0,41559.0,948.0
2788683,2786253,25886.0,2015-08-12 14:00:00,-123.5861111,40.6416667,2015-08-12 08:00:00,948.0,41559.0,948.0
2788045,2786253,26471.0,2015-08-13 02:00:00,-123.5861111,40.6416667,2015-08-12 20:00:00,948.0,41559.0,948.0
2788607,2786253,26571.0,2015-08-13 14:00:00,-123.5861111,40.6416667,2015-08-13 08:00:00,905.0,41559.0,948.0
2788761,2786253,26910.0,2015-08-14 02:00:00,-123.5861111,40.6416667,2015-08-13 20:00:00,915.0,41559.0,948.0
2788122,2786253,26960.0,2015-08-14 14:00:00,-123.5861111,40.6416667,2015-08-14 08:00:00,915.0,41559.0,948.0
2788327,2786253,26938.0,2015-08-15 02:00:00,-123.5861111,40.6416667,2015-08-14 20:00:00,915.0,41559.0,948.0
2786699,2786253,27045.0,2015-08-15 14:00:00,-123.5861111,40.6416667,2015-08-15 08:00:00,909.0,41559.0,948.0
2786254,2786253,27801.0,2015-08-16 02:00:00,-123.5861111,40.6416667,2015-08-15 20:00:00,909.0,41559.0,948.0
2786343,2786253,28401.0,2015-08-16 14:00:00,-123.5861111,40.6416667,2015-08-16 08:00:00,907.0,41559.0,948.0
2786436,2786253,28861.0,2015-08-17 02:00:00,-123.5861111,40.6416667,2015-08-16 20:00:00,907.0,41559.0,948.0
2786608,2786253,29348.0,2015-08-17 14:00:00,-123.5861111,40.6416667,2015-08-17 08:00:00,935.0,41559.0,948.0
2786390,2786253,31487.0,2015-08-18 02:00:00,-123.5861111,40.6416667,2015-08-17 20:00:00,935.0,41559.0,948.0
2786482,2786253,33962.0,2015-08-18 14:00:00,-123.5861111,40.6416667,2015-08-18 08:00:00,893.0,41559.0,948.0
2786300,2786253,32959.0,2015-08-19 02:00:00,-123.5861111,40.6416667,2015-08-18 20:00:00,893.0,41559.0,948.0
2786655,2786253,32959.0,2015-08-19 14:00:00,-123.5861111,40.6416667,2015-08-19 08:00:00,920.0,41559.0,948.0
2786526,2786253,34350.0,2015-08-20 02:00:00,-123.5861111,40.6416667,2015-08-19 20:00:00,920.0,41559.0,948.0
2786567,2786253,34350.0,2015-08-20 14:00:00,-123.5861111,40.6416667,2015-08-20 08:00:00,934.0,41559.0,948.0
2786746,2786253,34543.0,2015-08-21 02:00:00,-123.5861111,40.6416667,2015-08-20 20:00:00,934.0,41559.0,948.0
2786786,2786253,34543.0,2015-08-21 14:00:00,-123.5861111,40.6416667,2015-08-21 08:00:00,854.0,41559.0,948.0
2786907,2786253,34543.0,2015-08-22 02:00:00,-123.5861111,40.6416667,2015-08-21 20:00:00,854.0,41559.0,948.0
2786826,2786253,34963.0,2015-08-23 02:00:00,-123.5861111,40.6416667,2015-08-22 20:00:00,779.0,41559.0,948.0
2786867,2786253,34963.0,2015-08-23 02:07:30,-123.5861111,40.6416667,2015-08-22 20:15:00,779.0,41559.0,948.0
2786986,2786253,35076.0,2015-08-23 14:00:00,-123.5861111,40.6416667,2015-08-23 08:00:00,769.0,41559.0,948.0
2786946,2786253,35076.0,2015-08-24 02:00:00,-123.5861111,40.6416667,2015-08-23 20:00:00,769.0,41559.0,948.0
2787027,2786253,35076.0,2015-08-24 14:00:00,-123.5861111,40.6416667,2015-08-24 08:00:00,674.0,41559.0,948.0
2787067,2786253,35451.0,2015-08-25 02:00:00,-123.5861111,40.6416667,2015-08-24 20:00:00,674.0,41559.0,948.0
2787106,2786253,35451.0,2015-08-25 14:00:00,-123.5861111,40.6416667,2015-08-25 08:00:00,646.0,41559.0,948.0
2787215,2786253,35451.0,2015-08-26 02:00:00,-123.5861111,40.6416667,2015-08-25 20:00:00,646.0,41559.0,948.0
2787144,2786253,35451.0,2015-08-26 14:00:00,-123.5861111,40.6416667,2015-08-26 08:00:00,603.0,41559.0,948.0
2787180,2786253,35451.0,2015-08-27 02:00:00,-123.5861111,40.6416667,2015-08-26 20:00:00,603.0,41559.0,948.0
2787252,2786253,35604.0,2015-08-27 14:00:00,-123.5861111,40.6416667,2015-08-27 08:00:00,682.0,41559.0,948.0
2787287,2786253,35674.0,2015-08-28 02:00:00,-123.5861111,40.6416667,2015-08-27 20:00:00,682.0,41559.0,948.0
2787356,2786253,35674.0,2015-08-28 14:00:00,-123.5861111,40.6416667,2015-08-28 08:00:00,657.0,41559.0,948.0
2787321,2786253,35674.0,2015-08-29 02:00:00,-123.5861111,40.6416667,2015-08-28 20:00:00,657.0,41559.0,948.0
2788837,2786253,35674.0,2015-08-29 14:00:00,-123.5861111,40.6416667,2015-08-29 08:00:00,774.0,41559.0,948.0
2788893,2786253,35674.0,2015-08-30 02:00:00,-123.5861111,40.6416667,2015-08-29 20:00:00,789.0,41559.0,948.0
2789063,2786253,35674.0,2015-08-30 14:00:00,-123.5861111,40.6416667,2015-08-30 08:00:00,909.0,41559.0,948.0
2788950,2786253,35674.0,2015-08-31 02:00:00,-123.5861111,40.6416667,2015-08-30 20:00:00,909.0,41559.0,948.0
2789006,2786253,35675.0,2015-08-31 14:00:00,-123.5861111,40.6416667,2015-08-31 08:00:00,909.0,41559.0,948.0
2789990,2789124,65.0,2015-08-03 07:30:00,-122.2783333,43.0383333,2015-08-01 20:00:00,109.0,15930.0,811.0
2790010,2789124,65.0,2015-08-04 19:30:00,-122.2783333,43.0383333,2015-08-04 19:00:00,109.0,15930.0,811.0
2790031,2789124,120.0,2015-08-05 08:30:00,-122.2783333,43.0383333,2015-08-04 20:00:00,129.0,15930.0,811.0
2789968,2789124,145.0,2015-08-06 15:30:00,-122.2783333,43.0383333,2015-08-06 08:00:00,194.0,15930.0,811.0
2790083,2789124,215.0,2015-08-07 15:30:00,-122.2783333,43.0383333,2015-08-07 08:00:00,219.0,15930.0,811.0
2789608,2789124,322.0,2015-08-08 15:30:00,-122.2783333,43.0383333,2015-08-08 08:00:00,225.0,15930.0,811.0
2789638,2789124,515.0,2015-08-09 15:30:00,-122.2783333,43.0383333,2015-08-09 08:00:00,319.0,15930.0,811.0
2789575,2789124,931.0,2015-08-10 15:30:00,-122.2783333,43.0383333,2015-08-10 08:00:00,325.0,15930.0,811.0
2789670,2789124,1216.0,2015-08-11 11:00:00,-122.2783333,43.0383333,2015-08-10 23:00:00,544.0,15930.0,811.0
2789125,2789124,2020.0,2015-08-12 11:00:00,-122.2783333,43.0383333,2015-08-11 23:00:00,618.0,15930.0,811.0
2789202,2789124,2971.0,2015-08-13 11:00:00,-122.2783333,43.0383333,2015-08-12 23:00:00,787.0,15930.0,811.0
2789365,2789124,4812.0,2015-08-14 11:00:00,-122.2783333,43.0383333,2015-08-13 23:00:00,811.0,15930.0,811.0
2789448,2789124,4812.0,2015-08-15 11:00:00,-122.2783333,43.0383333,2015-08-14 23:00:00,803.0,15930.0,811.0
2789161,2789124,5136.0,2015-08-16 08:00:00,-122.2783333,43.0383333,2015-08-15 20:00:00,729.0,15930.0,811.0
2789240,2789124,5641.0,2015-08-17 08:00:00,-122.2783333,43.0383333,2015-08-16 20:00:00,619.0,15930.0,811.0
